70BCSV 	
// AQ6370B OPTICAL SPECTRUM ANALYZER //                 
25
"CTRWL",1534.924983
"SPAN",  15.717917
"START WL",1527.106262
"STOP WL",1542.824179
"WLFREQ", 1
"REFL",-67.1
"LSCL",10.0
"RESLN",0.020
"AVG",   1
"SMPLAUTO",      0
"SMPL",       5000
"SMPLINTVL",0.0031
"HIGH3"
"MEAS"
"LSUNT",0
"NMSKH","OFF"
"RESCOR",0
"RESPARM", 9505
"FREQPARM", 9505






"[TRACE DATA]"
1527.1063, -89.428
1527.1094, -87.741
1527.1126, -88.323
1527.1157, -88.102
1527.1188, -88.452
1527.1220, -88.090
1527.1251, -89.839
1527.1283, -89.007
1527.1314, -89.278
1527.1346, -87.611
1527.1377, -88.646
1527.1408, -89.249
1527.1440, -89.526
1527.1471, -88.869
1527.1503, -88.054
1527.1534, -89.464
1527.1566, -89.236
1527.1597, -88.860
1527.1629, -87.804
1527.1660, -88.110
1527.1691, -88.950
1527.1723, -89.499
1527.1754, -89.466
1527.1786, -89.851
1527.1817, -88.000
1527.1849, -88.167
1527.1880, -89.089
1527.1912, -88.807
1527.1943, -89.047
1527.1974, -88.633
1527.2006, -88.991
1527.2037, -88.973
1527.2069, -88.592
1527.2100, -89.172
1527.2132, -89.810
1527.2163, -88.687
1527.2195, -88.212
1527.2226, -88.841
1527.2257, -89.028
1527.2289, -88.638
1527.2320, -89.254
1527.2352, -88.318
1527.2383, -87.698
1527.2415, -89.962
1527.2446, -88.655
1527.2478, -88.638
1527.2509, -88.034
1527.2540, -88.303
1527.2572, -88.742
1527.2603, -88.134
1527.2635, -89.606
1527.2666, -88.214
1527.2698, -88.694
1527.2729, -89.415
1527.2760, -88.907
1527.2792, -88.746
1527.2823, -88.073
1527.2855, -88.321
1527.2886, -88.062
1527.2918, -89.013
1527.2949, -87.371
1527.2981, -88.403
1527.3012, -89.026
1527.3043, -88.942
1527.3075, -89.466
1527.3106, -88.197
1527.3138, -89.321
1527.3169, -89.991
1527.3201, -87.985
1527.3232, -88.876
1527.3264, -89.173
1527.3295, -89.525
1527.3326, -88.102
1527.3358, -88.686
1527.3389, -91.273
1527.3421, -89.489
1527.3452, -89.896
1527.3484, -88.900
1527.3515, -89.117
1527.3547, -90.085
1527.3578, -88.125
1527.3609, -88.563
1527.3641, -89.081
1527.3672, -88.159
1527.3704, -90.671
1527.3735, -89.693
1527.3767, -88.474
1527.3798, -89.284
1527.3830, -88.484
1527.3861, -88.909
1527.3892, -88.573
1527.3924, -89.874
1527.3955, -88.731
1527.3987, -88.871
1527.4018, -89.124
1527.4050, -89.789
1527.4081, -88.530
1527.4113, -89.015
1527.4144, -89.117
1527.4175, -90.630
1527.4207, -88.091
1527.4238, -89.350
1527.4270, -88.594
1527.4301, -88.542
1527.4333, -88.879
1527.4364, -88.233
1527.4395, -88.293
1527.4427, -88.119
1527.4458, -89.282
1527.4490, -88.207
1527.4521, -89.766
1527.4553, -87.833
1527.4584, -87.985
1527.4616, -89.003
1527.4647, -88.899
1527.4678, -89.394
1527.4710, -88.554
1527.4741, -88.671
1527.4773, -88.671
1527.4804, -89.029
1527.4836, -88.120
1527.4867, -89.374
1527.4899, -89.532
1527.4930, -88.371
1527.4961, -87.886
1527.4993, -87.793
1527.5024, -88.570
1527.5056, -88.261
1527.5087, -88.026
1527.5119, -87.259
1527.5150, -87.779
1527.5182, -89.135
1527.5213, -88.410
1527.5244, -87.622
1527.5276, -88.286
1527.5307, -88.465
1527.5339, -88.185
1527.5370, -89.902
1527.5402, -88.238
1527.5433, -89.768
1527.5465, -88.995
1527.5496, -87.485
1527.5527, -87.583
1527.5559, -88.077
1527.5590, -87.242
1527.5622, -88.761
1527.5653, -89.794
1527.5685, -89.762
1527.5716, -89.190
1527.5747, -87.608
1527.5779, -89.838
1527.5810, -88.032
1527.5842, -88.353
1527.5873, -88.711
1527.5905, -89.259
1527.5936, -88.972
1527.5968, -89.295
1527.5999, -88.002
1527.6030, -88.683
1527.6062, -88.250
1527.6093, -87.882
1527.6125, -87.825
1527.6156, -88.400
1527.6188, -88.863
1527.6219, -88.053
1527.6251, -88.491
